time,tavg,tmin,tmax,hmid
09-09-2015,32.2,28,36.6,54
10-09-2015,30.1,27.4,34.7,61
11-09-2015,29.5,26.6,33,62
12-09-2015,29.4,26.2,34.4,59
13-09-2015,29.9,26.6,34.1,67
14-09-2015,29.7,27.1,33.9,46
15-09-2015,28.7,26.5,32.1,65
16-09-2015,28.2,26.2,30.6,58
17-09-2015,30.4,26.5,34.7,54
18-09-2015,29.6,26.6,35.2,57
19-09-2015,29,27.4,33.4,53
20-09-2015,27.3,26.1,29.1,57
21-09-2015,28.5,26.1,31.9,68
22-09-2015,28.3,25.6,33.6,70
23-09-2015,27,24.6,32.6,51
24-09-2015,28.5,25.4,31,60
25-09-2015,30.6,26.5,34.6,59
26-09-2015,29.2,27.6,34.1,43
27-09-2015,29.6,24.6,33.9,51
28-09-2015,29.5,24.6,34,60
29-09-2015,29.9,25.5,34.5,52
30-09-2015,31.1,26,35,57
01-10-2015,29.9,26.7,35.5,64
02-10-2015,28.7,26.6,34.8,49
03-10-2015,29.4,,35.1,54
04-10-2015,30.4,26.4,34.8,46
05-10-2015,30.3,26.5,33.6,54
06-10-2015,29.9,26.5,34.5,42
07-10-2015,28.9,26.6,33.6,56
08-10-2015,27.5,25.6,30.6,44
09-10-2015,30,24.9,34.6,62
10-10-2015,30,27.6,35.1,60
11-10-2015,28.9,25.6,33.6,56
12-10-2015,27.9,24.6,33.8,64
13-10-2015,27.3,24.6,32,62
14-10-2015,27.3,24,31.1,60
15-10-2015,27.7,23.8,32.6,59
16-10-2015,27.5,23.9,31.7,53
17-10-2015,28,22.9,32.1,62
18-10-2015,28.1,23.5,32.9,69
19-10-2015,28.4,23.2,33.2,52
20-10-2015,28.4,24.4,32.8,55
21-10-2015,29,24.2,33.6,54
22-10-2015,29,24.6,34.5,68
23-10-2015,28.6,24.6,33.8,50
24-10-2015,27,23,33,64
25-10-2015,26.3,19.7,32.6,70
26-10-2015,26.3,19.5,32.3,59
27-10-2015,26,20.7,31.9,70
28-10-2015,26.2,20.1,30.6,58
29-10-2015,26.2,21,30.6,70
30-10-2015,25.3,23.2,28.1,69
31-10-2015,25.4,21.8,30.3,55
01-11-2015,25.2,22.1,29,49
02-11-2015,25.2,21.8,29,67
03-11-2015,26.5,21,31.2,54
04-11-2015,27.4,21.5,31.8,60
05-11-2015,27.4,23,32.9,67
06-11-2015,26.8,22.6,32.5,60
07-11-2015,26.8,21.1,32.8,63
08-11-2015,25.7,21.6,31.6,41
09-11-2015,24.2,19.7,28.6,67
10-11-2015,24.9,18.8,30.6,50
11-11-2015,24.6,,30.6,61
12-11-2015,24.7,19,31.6,49
13-11-2015,25.1,19.2,32,66
14-11-2015,25,18.1,31.9,62
15-11-2015,25.4,19.5,32,58
16-11-2015,25.9,21.1,32.2,56
17-11-2015,24.7,21.1,28.4,49
18-11-2015,24.9,20.5,31.1,45
19-11-2015,24.3,19.5,30.4,57
20-11-2015,24.2,19.6,29.9,57
21-11-2015,23.7,19.1,30.3,49
22-11-2015,23.5,18.6,29.8,48
23-11-2015,23,16.8,30.2,57
24-11-2015,23.5,16.8,30.2,43
25-11-2015,23.5,18.3,29.4,64
26-11-2015,23.1,18,29.1,65
27-11-2015,23.8,17.7,30.6,61
28-11-2015,24.3,18.6,29.9,45
29-11-2015,23.5,18,29.3,49
30-11-2015,25,18.6,29.3,56
01-12-2015,26,21.7,31.7,55
02-12-2015,25.9,22.6,29.6,60
03-12-2015,24.1,21.2,29.2,66
04-12-2015,23.6,18,29.1,70
05-12-2015,22.9,18.4,28.8,66
06-12-2015,23.8,18.6,28.6,67
07-12-2015,22,20,28.2,41
08-12-2015,22.3,17.6,27.7,44
09-12-2015,22.4,18.4,27.9,51
10-12-2015,23,18.3,28.7,62
11-12-2015,24.1,20.2,28.7,52
12-12-2015,24.9,21,29.2,50
13-12-2015,24.2,21.6,27.8,40
14-12-2015,22.6,21.1,24.8,61
15-12-2015,20,17,24.2,51
16-12-2015,18.5,14,24.3,55
17-12-2015,19,13.7,23.8,70
18-12-2015,18.4,16,20.7,43
19-12-2015,17.8,12.8,24.2,58
20-12-2015,17.8,12.6,24.7,56
21-12-2015,19,13.9,24.2,52
22-12-2015,19.6,17.2,22,69
23-12-2015,20.9,15.7,26.2,45
24-12-2015,20.8,17.8,24.2,60
25-12-2015,18.7,14.6,23.2,62
26-12-2015,17.3,13.1,23.5,67
27-12-2015,17.8,13.2,25.2,53
28-12-2015,17.8,12.2,24.3,58
29-12-2015,18.2,13.3,24.5,53
30-12-2015,19,14.1,25.8,64
31-12-2015,19.4,15.3,25.9,62
01-01-2016,19.4,14.7,26.3,44
02-01-2016,19.8,15.2,26.2,64
03-01-2016,19.8,15.7,25.2,51
04-01-2016,19.4,15.3,26.2,62
05-01-2016,19.2,14.2,25.8,50
06-01-2016,19.3,14.9,25.3,47
07-01-2016,19.5,14.9,25.3,55
08-01-2016,21.5,16.6,27.9,57
09-01-2016,21.5,17,29.1,40
10-01-2016,20.3,16,26.7,51
11-01-2016,19.3,14.3,26.2,41
12-01-2016,19.2,12,25.8,55
13-01-2016,18.9,14.2,24.6,53
14-01-2016,19.6,14.6,25.6,70
15-01-2016,20.9,15,28,57
16-01-2016,21.8,17.7,26.6,48
17-01-2016,20.9,16.6,25.6,48
18-01-2016,20.9,17.7,25.6,58
19-01-2016,21.8,16.9,,64
20-01-2016,19.7,17.6,22.6,66
21-01-2016,18.6,16.6,22.6,60
22-01-2016,17,13.9,22.6,55
23-01-2016,16.2,11.5,21.6,66
24-01-2016,15.8,11,21.6,45
25-01-2016,16.7,10.9,23.6,56
26-01-2016,17.9,11.8,23.6,54
27-01-2016,20.3,14.8,23.6,62
28-01-2016,21.4,17.9,,61
29-01-2016,20.7,15.7,26.6,69
30-01-2016,21.9,15.5,27.6,44
31-01-2016,22.4,17.6,29.6,40
01-02-2016,23.2,17.7,29.6,40
02-02-2016,25.2,20.2,28.6,50
03-02-2016,23.9,20.2,26.6,54
04-02-2016,21.2,17.6,25.8,69
05-02-2016,21,16.2,26.6,49
06-02-2016,21.4,16.2,26.6,60
07-02-2016,21.3,16.7,28.6,43
08-02-2016,23.7,18.1,29,55
09-02-2016,22.6,20.6,26.6,54
10-02-2016,22.9,18.3,27.6,45
11-02-2016,24.4,21,29.6,45
12-02-2016,24.4,21.6,29.6,52
13-02-2016,25.5,20.1,30.6,54
14-02-2016,25.3,21.1,28.5,40
15-02-2016,25.5,21.9,29.2,41
16-02-2016,26.7,22.8,31.6,46
17-02-2016,27,22.7,31.6,63
18-02-2016,27,22,33.6,45
19-02-2016,28.3,23.2,34.6,65
20-02-2016,28.8,23.2,35.6,60
21-02-2016,29,24.2,35.8,70
22-02-2016,27.5,23.7,32,50
23-02-2016,26.8,23.6,30.6,44
24-02-2016,23.5,20.6,25.6,64
25-02-2016,23.8,19.9,27.6,56
26-02-2016,23.5,21.6,27.6,50
27-02-2016,25.2,20.4,30.6,60
28-02-2016,25.9,22.1,30.6,44
29-02-2016,26,22.5,30.6,69
01-03-2016,26.7,22.3,31.8,53
02-03-2016,26.5,22.2,31.6,47
03-03-2016,27.2,22.9,32.6,65
04-03-2016,27.8,23.3,34.6,52
05-03-2016,28.8,23.6,35.6,64
06-03-2016,27.7,24.2,33.6,46
07-03-2016,27,23.1,33.6,61
08-03-2016,27.6,22.7,33.6,52
09-03-2016,28.8,23.6,34.6,69
10-03-2016,28.7,25.5,32.6,53
11-03-2016,29.3,25.4,35.6,57
12-03-2016,29.4,25.4,35.6,46
13-03-2016,27.4,24.6,32.6,52
14-03-2016,26.9,22.5,30.6,63
15-03-2016,27.9,23.1,33.6,65
16-03-2016,28.3,23.2,32.6,70
17-03-2016,27.7,22.9,33,55
18-03-2016,28.2,23.7,33.8,51
19-03-2016,28.3,25.6,30.6,48
20-03-2016,28.9,23.6,32.6,49
21-03-2016,30.4,26.3,36.6,65
22-03-2016,29.9,25.7,33.6,48
23-03-2016,27,22.6,34.6,69
24-03-2016,29.4,22.7,34.6,53
25-03-2016,28.5,26,34.2,56
26-03-2016,29,25.5,33.6,68
27-03-2016,28.7,25.7,33.8,54
28-03-2016,29.3,26.2,34.6,54
29-03-2016,29.3,25.8,35.1,61
30-03-2016,29.1,26.6,34.6,64
31-03-2016,29.3,25.9,35.6,54
01-04-2016,26.4,21.4,29.6,48
02-04-2016,29.3,25.8,33.8,66
03-04-2016,29.7,26.9,33.6,53
04-04-2016,30.3,27.5,35.6,45
05-04-2016,30.3,27.5,34.6,65
06-04-2016,32,27.2,37.6,49
07-04-2016,33.1,26.5,39.6,48
08-04-2016,31.4,27.3,37.6,59
09-04-2016,32.1,27.3,39.6,61
10-04-2016,33.2,27.7,40.6,61
11-04-2016,33.9,27.9,41.6,47
12-04-2016,33.6,27.9,40.6,52
13-04-2016,32.8,27.2,39.6,50
14-04-2016,31.9,28,38.6,69
15-04-2016,32.3,27.7,40.6,46
16-04-2016,30.8,28,36.6,68
17-04-2016,31.9,27.7,37.6,63
18-04-2016,31.2,27.7,36.6,54
19-04-2016,31.5,27.5,37.6,49
20-04-2016,30.9,27.7,36.6,69
21-04-2016,31.4,27.8,37.6,56
22-04-2016,32,27.9,39.6,40
23-04-2016,32.3,28,38.6,63
24-04-2016,33.1,27.3,40.6,61
25-04-2016,31.6,28.7,38.6,67
26-04-2016,31.5,28.6,37.6,51
27-04-2016,32,28.8,37.6,56
28-04-2016,31.6,27.9,37.6,49
29-04-2016,33,28,40.6,57
30-04-2016,32.3,28.3,38.6,64
01-05-2016,32.7,27.6,40.6,57
02-05-2016,32.4,28.3,36.6,67
03-05-2016,30.3,25.6,36.6,54
04-05-2016,29.7,24.6,32.6,67
05-05-2016,30.9,22.1,34.6,66
06-05-2016,31.4,25.1,36.6,58
07-05-2016,29.8,23.6,36.6,62
08-05-2016,30.1,22.4,35.6,51
09-05-2016,31.4,27.2,36,55
10-05-2016,31.6,28.1,36.6,65
11-05-2016,32.3,27.3,35.6,50
12-05-2016,32,28.6,36.6,47
13-05-2016,31.9,22.6,36.6,49
14-05-2016,30.7,21.6,35.6,47
15-05-2016,31,24.5,35.6,45
16-05-2016,30.4,25.6,35.6,56
17-05-2016,30.7,26.7,34.6,57
18-05-2016,31.5,27,35.6,45
19-05-2016,27.9,25.6,33.5,45
20-05-2016,26,24.6,29.6,45
21-05-2016,27,24.2,30.6,51
22-05-2016,30.2,24.6,33.6,41
23-05-2016,29,27.6,35.6,63
24-05-2016,30.3,26.6,35.8,63
25-05-2016,30.3,22.6,35.6,46
26-05-2016,31.5,25.6,35.6,60
27-05-2016,30.9,27.9,34.6,65
28-05-2016,31.9,26.7,35.6,63
29-05-2016,31.3,26.6,34.6,57
30-05-2016,30.4,25.6,37.1,52
31-05-2016,31.8,25.9,36.6,58
01-06-2016,29.2,21.6,31.6,59
02-06-2016,31,26.6,34.6,66
03-06-2016,30.4,28.2,34.6,44
04-06-2016,29.5,27.8,33.6,55
05-06-2016,28.8,27.1,34.6,45
06-06-2016,29,27.1,34.6,45
07-06-2016,29.5,27,32.6,51
08-06-2016,29.1,27.3,34.6,68
09-06-2016,30.3,26.7,34.6,46
10-06-2016,32.1,27.2,36.6,50
11-06-2016,33.2,29.8,39.6,68
12-06-2016,30.9,28.6,33.6,50
13-06-2016,25.8,23.9,29.6,66
14-06-2016,27.7,24.6,30.6,58
15-06-2016,30.1,25.9,34.6,61
16-06-2016,30.1,27.9,34.4,69
17-06-2016,29.1,27.4,32.6,69
18-06-2016,29.2,27.1,31.6,45
19-06-2016,30.3,27.2,34.6,42
20-06-2016,29.9,27.6,34.3,64
21-06-2016,30.7,27.1,35.6,58
22-06-2016,31,27.8,35.6,61
23-06-2016,30.5,28.2,32.6,43
24-06-2016,30.8,28.1,34.6,44
25-06-2016,31.4,28.1,35.5,58
26-06-2016,30.8,28.4,34.6,70
27-06-2016,29.5,27.8,32.6,60
28-06-2016,30.9,27.2,33.6,64
29-06-2016,30.4,28.1,33.6,43
30-06-2016,30.5,27.7,34.2,67
01-07-2016,28.9,27.8,30.6,65
02-07-2016,28.9,27.1,31.6,49
03-07-2016,27.3,26,28.8,46
04-07-2016,28,25.3,28.6,40
05-07-2016,28.1,26.2,30.6,42
06-07-2016,29.7,26.7,32.6,70
07-07-2016,29.7,27.3,32.6,54
08-07-2016,28.7,25.7,33.6,53
09-07-2016,28.9,27.1,30.6,43
10-07-2016,28.5,25.2,33.4,69
11-07-2016,28.6,25.6,32.3,67
12-07-2016,28,25.5,29.6,60
13-07-2016,29.9,27.2,34.2,63
14-07-2016,29.8,28.1,33.6,62
15-07-2016,27.9,26.6,29.6,55
16-07-2016,28.3,26.1,30.6,63
17-07-2016,29.3,26.6,33.6,54
18-07-2016,28.8,26,33.6,60
19-07-2016,29.5,25.8,32.6,65
20-07-2016,30.1,27.8,32.6,43
21-07-2016,30,28.1,32.6,59
22-07-2016,26.9,25.6,30.6,63
23-07-2016,27.9,25,30.6,47
24-07-2016,27.9,26.2,30.6,70
25-07-2016,26.9,25.6,29.6,41
26-07-2016,26.4,24.6,28.6,70
27-07-2016,28.6,24.8,32.6,53
28-07-2016,30.3,26.5,33.6,47
29-07-2016,29.8,27.7,33.6,60
30-07-2016,29.6,27.7,32.6,44
31-07-2016,28,26.6,33.1,60
01-08-2016,28.1,25.3,30.6,64
02-08-2016,27.4,25.3,30.6,62
03-08-2016,28.6,26,32.2,42
04-08-2016,28.2,26.4,31.6,40
05-08-2016,27.8,26.7,29.6,65
06-08-2016,27,25.3,28.6,64
07-08-2016,26.8,25.3,29.6,56
08-08-2016,27.8,25.4,32.8,62
09-08-2016,27.5,25.1,30.6,44
10-08-2016,25.9,25.1,26.6,46
11-08-2016,28.3,24.6,31.6,70
12-08-2016,29.9,26.1,33.6,59
13-08-2016,30.8,27.7,34.6,68
14-08-2016,30.2,25.6,34.6,70
15-08-2016,29.7,27.3,34.6,68
16-08-2016,29.2,27.6,33.6,70
17-08-2016,26.5,25.7,27.6,59
18-08-2016,28.7,25.6,31.6,48
19-08-2016,29.5,25.7,32.6,67
20-08-2016,31,27.4,34.6,70
21-08-2016,26.8,25.3,30.6,49
22-08-2016,26.4,23.6,28.6,43
23-08-2016,28.9,25.5,31.6,57
24-08-2016,28.9,26.7,33.6,48
25-08-2016,29.3,25.8,33.6,48
26-08-2016,30.4,27.1,33.6,65
27-08-2016,31,27.2,34.6,67
28-08-2016,30.6,27.3,33.6,66
29-08-2016,29.1,27.7,33.6,47
30-08-2016,29.8,26.7,34.6,60
31-08-2016,28.2,25.8,32.6,65
01-09-2016,29.5,26.1,34.8,45
02-09-2016,29.9,27.6,33.8,60
03-09-2016,27.7,26,32.1,64
04-09-2016,28.2,26.2,31.6,46
05-09-2016,27.9,26.6,32.6,54
06-09-2016,26.5,24.2,30.6,56
07-09-2016,27.9,25.1,33.6,70
08-09-2016,28.7,26.2,32.1,56
09-09-2016,28.5,26.5,32.6,53
10-09-2016,29.7,26.2,35,46
11-09-2016,28.9,26.8,32.6,42
12-09-2016,28.9,26.6,33.6,60
13-09-2016,28.8,26.5,33.6,44
14-09-2016,29.9,26.6,33.2,51
15-09-2016,30,26.3,33.6,41
16-09-2016,29,26.8,32.6,51
17-09-2016,28,26.5,33.6,41
18-09-2016,28.8,26.3,32.6,42
19-09-2016,29.7,26.1,33.6,50
20-09-2016,30.2,26.9,34.6,58
21-09-2016,29.2,27.1,33.6,67
22-09-2016,28.6,26.9,31.6,46
23-09-2016,28.7,26.4,31.6,46
24-09-2016,28.5,26.3,31.6,56
25-09-2016,28.7,26.4,32.6,56
26-09-2016,28.5,26.1,32.6,70
27-09-2016,28.7,26.2,34.8,68
28-09-2016,27.5,26.6,30.6,55
29-09-2016,27.8,24.8,32.6,46
30-09-2016,29.4,25.7,32.6,59
01-10-2016,28.9,26.3,33.6,62
02-10-2016,28.8,26,33.6,54
03-10-2016,30.4,26.1,34.6,68
04-10-2016,30.2,27.2,34.6,70
05-10-2016,28.9,26.6,33.6,41
06-10-2016,29.2,26,32.6,47
07-10-2016,28.1,26.6,29.6,40
08-10-2016,27.3,26.2,29.6,54
09-10-2016,27.9,25.4,31.6,69
10-10-2016,27.1,24.6,30.6,43
11-10-2016,27.6,24.1,29.6,46
12-10-2016,28.4,25.7,32.2,54
13-10-2016,27.4,22.9,32.6,65
14-10-2016,27,22.3,32.6,51
15-10-2016,27.4,22.7,33.2,41
16-10-2016,27.7,23,32.8,70
17-10-2016,28.2,23.5,32.8,43
18-10-2016,28.8,24.2,32.6,48
19-10-2016,28.5,24.1,33.6,69
20-10-2016,28.2,24.1,32.8,53
21-10-2016,27.4,22.8,32.6,57
22-10-2016,27.3,22.5,32.6,62
23-10-2016,27.1,23,32.6,60
24-10-2016,26.9,22.9,31.6,49
25-10-2016,27.3,23.1,32.6,67
26-10-2016,27.2,23.4,31.6,41
27-10-2016,27,23.7,29.6,56
28-10-2016,26.5,24.9,29.6,51
29-10-2016,27.1,24.1,30.6,50
30-10-2016,27,23.7,30,63
31-10-2016,27.7,24.3,31.6,50
01-11-2016,27.4,24.4,31.6,44
02-11-2016,28,23.4,32.6,48
03-11-2016,25.9,24.3,32.6,41
04-11-2016,24.6,23.6,27.6,47
05-11-2016,21.9,21,22.6,66
06-11-2016,24.3,20.1,28.6,45
07-11-2016,23.7,20.6,29.6,64
08-11-2016,23.2,18.2,29.6,47
09-11-2016,23.3,17.6,30.1,42
10-11-2016,23.7,18.3,29.6,68
11-11-2016,24.3,19.2,29.6,66
12-11-2016,24.7,19.9,30.6,44
13-11-2016,25.3,19.8,31.1,53
14-11-2016,24.8,20.2,29.8,58
15-11-2016,23.5,19.5,29.6,66
16-11-2016,22.8,18.5,28.6,62
17-11-2016,21.9,16.5,28.6,69
18-11-2016,22.7,17.3,28.8,70
19-11-2016,22.4,17.2,28.6,52
20-11-2016,22,17.1,28.6,61
21-11-2016,22,16.8,28,67
22-11-2016,23,17.9,28.6,63
23-11-2016,22.7,17.7,28.6,70
24-11-2016,22.4,17.7,28.6,53
25-11-2016,22.2,17.2,28,56
26-11-2016,22.3,17.7,28.6,66
27-11-2016,22.5,18.2,28.6,55
28-11-2016,22.5,18.7,27.6,46
29-11-2016,23.4,18.7,29.1,40
30-11-2016,23.6,19.2,28.6,57
01-12-2016,23.8,19.9,28.6,40
02-12-2016,23.7,19.4,28.6,49
03-12-2016,23.5,19.3,29.6,47
04-12-2016,22.8,17.6,28.6,54
05-12-2016,21.7,17.1,27.6,69
06-12-2016,21.3,16.9,27.6,54
07-12-2016,21.3,16.8,28.6,65
08-12-2016,21.3,16.9,27.6,64
09-12-2016,19.8,15.2,25.6,63
10-12-2016,18.4,9,25.6,43
11-12-2016,19.8,14.5,25.6,44
12-12-2016,19.9,14.4,26.1,63
13-12-2016,19.1,14.7,24.6,53
14-12-2016,18.4,14,23.6,65
15-12-2016,18.7,13.9,24.6,61
16-12-2016,18.8,12.3,24.6,60
17-12-2016,19.5,15.2,25.6,58
18-12-2016,19.1,14.5,25.1,66
19-12-2016,20,13.9,25.6,64
20-12-2016,19.4,15.3,25.6,44
21-12-2016,19.1,14.2,25.6,55
22-12-2016,19.3,14.3,24.6,61
23-12-2016,20.1,16.2,25.6,67
24-12-2016,20.8,16.2,27.3,66
25-12-2016,21.4,16.7,26.8,70
26-12-2016,21.7,17.1,27.8,68
27-12-2016,20.7,16.6,26.1,54
28-12-2016,17.9,15.3,21.6,51
29-12-2016,18.7,14.8,22.6,53
30-12-2016,19.4,15.5,24.6,50
31-12-2016,20,15.1,25.6,40
01-01-2017,20.3,16.2,24.6,62
02-01-2017,20.7,16.3,25.6,70
03-01-2017,21.2,16.9,26.6,65
04-01-2017,19.4,15.7,24.6,54
05-01-2017,19.6,15.6,25.6,60
06-01-2017,18.5,13.9,24.3,40
07-01-2017,18.8,13.6,24.6,41
08-01-2017,19.7,13.4,26.3,62
09-01-2017,20.4,15.1,26.6,67
10-01-2017,19.3,16,22.8,56
11-01-2017,19.8,15.4,23.6,41
12-01-2017,18.3,13.6,21.6,58
13-01-2017,17.2,13.1,21.6,56
14-01-2017,16,11.5,20.6,61
15-01-2017,16.5,10.8,23.1,44
16-01-2017,17.3,11.1,23.6,60
17-01-2017,18.8,12,26.1,57
18-01-2017,18.8,13.6,26.2,70
19-01-2017,19.8,15.3,26.6,53
20-01-2017,19.9,14.7,26.6,53
21-01-2017,19.1,13.8,25.6,47
22-01-2017,18.8,12.7,25.6,44
23-01-2017,19.6,13.4,26.6,42
24-01-2017,20.4,14.3,26.6,40
25-01-2017,21.1,15.2,27.6,47
26-01-2017,22.9,15.5,29.6,45
27-01-2017,20.4,17.8,25.6,59
28-01-2017,20.6,16.3,25.6,67
29-01-2017,19.5,15.2,23.6,63
30-01-2017,20.1,15,25.6,51
31-01-2017,21.3,15.3,27.8,57
01-02-2017,21.9,16.2,26.6,54
02-02-2017,20,16.2,24.6,49
03-02-2017,20,15.1,25.6,70
04-02-2017,21,15.8,26.6,43
05-02-2017,21.8,16.5,28.6,63
06-02-2017,22.2,16.3,30.1,67
07-02-2017,22.9,17.9,28.6,43
08-02-2017,21.5,16.2,27.6,61
09-02-2017,22.9,16.2,28.6,67
10-02-2017,23.5,19,28.6,69
11-02-2017,23.4,18.7,28.6,56
12-02-2017,23.6,18.2,29.3,65
13-02-2017,23.6,18.3,29.1,61
14-02-2017,25.3,19.2,31.6,69
15-02-2017,23.6,18.6,28.6,50
16-02-2017,23.3,17.7,29.1,56
17-02-2017,24,18.4,28.6,60
18-02-2017,24.9,20.2,29.6,55
19-02-2017,25.3,20.9,29.6,59
20-02-2017,26,22.3,30.6,46
21-02-2017,26.5,23.1,32.6,70
22-02-2017,26.8,23.2,31.6,58
23-02-2017,25.5,21.6,30.6,65
24-02-2017,23.7,18,29.6,61
25-02-2017,22.9,17.5,28.6,64
26-02-2017,24,17.2,30.6,52
27-02-2017,25,18.6,31.6,59
28-02-2017,25.2,20.4,30.6,53
01-03-2017,25.9,19.5,31.6,57
02-03-2017,27,21.3,34.6,49
03-03-2017,27.8,22.6,34.6,46
04-03-2017,26.4,21.9,30.6,53
05-03-2017,27.1,23.2,30.6,65
06-03-2017,26.7,23.6,30.6,49
07-03-2017,27.6,21.5,32.6,63
08-03-2017,22.5,19.6,26.6,65
09-03-2017,23.3,19.7,26.6,58
10-03-2017,25,21.2,31.6,40
11-03-2017,25.5,20.6,30.6,63
12-03-2017,24.2,19.6,28.6,48
13-03-2017,23.1,18.2,27.6,69
14-03-2017,23.6,17.4,30.1,67
15-03-2017,24.2,18.2,30.6,42
16-03-2017,24.8,18.2,30.6,49
17-03-2017,27,21.2,32.6,42
18-03-2017,27.4,23.6,33.6,69
19-03-2017,26.5,21.6,32.6,51
20-03-2017,23.1,20,25.6,45
21-03-2017,25.7,19.1,31.6,46
22-03-2017,26.8,22.4,32.6,58
23-03-2017,28,23.7,34.2,69
24-03-2017,29,24.9,34.4,49
25-03-2017,29.3,25.2,33.6,60
26-03-2017,28.4,25.5,32.6,53
27-03-2017,29.3,26,34.6,45
28-03-2017,28.8,25.2,33.6,40
29-03-2017,29.3,26.4,32.6,50
30-03-2017,29,25.9,33.8,49
31-03-2017,29.5,26.4,35.1,43
01-04-2017,28.7,25.6,34.1,49
02-04-2017,29.3,26.5,33.6,50
03-04-2017,30.1,27,36.3,57
04-04-2017,29,26.7,33.6,61
05-04-2017,28.9,26.5,32.6,55
06-04-2017,28.9,26.2,30.6,43
07-04-2017,29.5,27,33.2,46
08-04-2017,29.8,26.6,33.8,51
09-04-2017,30,26.8,35.1,48
10-04-2017,30.8,26.9,35.8,70
11-04-2017,30.5,26.9,37.6,61
12-04-2017,30.1,26.6,36.2,51
13-04-2017,29.6,25.7,35.6,52
14-04-2017,29.2,25.2,35.6,58
15-04-2017,29.2,25,34.8,57
16-04-2017,29.2,25.9,32.6,70
17-04-2017,30.2,25.3,34.6,42
18-04-2017,30,26.2,34.6,51
19-04-2017,29.9,27.6,33.6,49
20-04-2017,29.8,22.9,33.6,61
21-04-2017,30.7,28.2,35.1,60
22-04-2017,29.7,26.6,32.6,40
23-04-2017,29,24.6,34.6,70
24-04-2017,30.6,25.6,35.6,52
25-04-2017,31.1,27.6,37.1,59
26-04-2017,31.9,27.2,37.6,66
27-04-2017,31,27.6,36.6,51
28-04-2017,31.4,27.7,36.6,56
29-04-2017,31.1,27.7,36.6,61
30-04-2017,29.9,22.6,36.6,50
01-05-2017,28.4,23.3,34.6,60
02-05-2017,29.2,22.7,,50
03-05-2017,30.9,27,36.6,43
04-05-2017,31.4,26.7,36.6,66
05-05-2017,30.9,27.5,36.6,58
06-05-2017,31.2,27.6,36.6,50
07-05-2017,31.2,26.9,36.6,52
08-05-2017,31.2,27.4,36.2,68
09-05-2017,29.5,26.4,36.2,47
10-05-2017,30.8,25.4,34.6,60
11-05-2017,30.8,24.6,36.8,62
12-05-2017,31.3,24,36.2,58
13-05-2017,29.3,23.6,37.8,51
14-05-2017,31.5,23.8,37.2,58
15-05-2017,32,28.5,37.1,55
16-05-2017,31.4,22.3,34.1,47
17-05-2017,31.9,24.6,35.6,50
18-05-2017,31.7,25.6,36.6,44
19-05-2017,32.4,26.7,38.1,56
20-05-2017,31.9,28.2,37.6,58
21-05-2017,32.4,26.7,38.6,65
22-05-2017,32.1,28.6,37.8,68
23-05-2017,32.2,26.6,37.6,49
24-05-2017,32.3,29.2,36.6,44
25-05-2017,32,28.7,37.1,51
26-05-2017,30.8,,,50
27-05-2017,31.8,25.8,35.2,57
28-05-2017,30,24.6,37.1,62
29-05-2017,30.2,23.3,34.6,57
30-05-2017,30.2,24.7,33.8,68
31-05-2017,30.4,26.3,34.6,43
01-06-2017,31.5,24.6,35.6,54
02-06-2017,32,26.6,35.6,57
03-06-2017,32.4,29.3,36.6,44
04-06-2017,33.1,29.7,36.8,50
05-06-2017,31.8,28.2,36.6,52
06-06-2017,32.2,27.3,36.1,45
07-06-2017,31.8,28.7,36.1,57
08-06-2017,30.3,27.8,35.8,68
09-06-2017,30.4,27.6,33.6,46
10-06-2017,31.8,27.8,34.3,66
11-06-2017,29.4,26.6,33.6,44
12-06-2017,28.5,25.9,33.1,65
13-06-2017,31.2,25.9,37.2,52
14-06-2017,31.4,28.8,35.8,53
15-06-2017,30.1,27.6,34.2,49
16-06-2017,29.9,25.9,34.6,55
17-06-2017,31.7,27.7,36.3,59
18-06-2017,31.8,28.7,36.6,48
19-06-2017,29.9,24.6,36.6,57
20-06-2017,26.7,23.2,29.8,52
21-06-2017,29.9,26.1,32.6,61
22-06-2017,30.4,27.4,34.6,55
23-06-2017,27.3,25.6,33.6,50
24-06-2017,28,24.6,31.6,64
25-06-2017,28.5,26.3,32.6,67
26-06-2017,28.9,26.2,32.4,49
27-06-2017,29.2,26.9,31.6,59
28-06-2017,28.7,26.4,31.1,62
29-06-2017,29,26.7,32.6,43
30-06-2017,29.8,27.1,34.2,66
01-07-2017,28.9,26.2,33.6,47
02-07-2017,28.4,26.4,30.6,44
03-07-2017,28.9,25.9,32.6,57
04-07-2017,28.8,26.7,33.1,65
05-07-2017,29.2,26.8,31.6,48
06-07-2017,27.5,26.6,30.6,40
07-07-2017,28.7,26.4,32.2,52
08-07-2017,29.3,26.7,32.6,50
09-07-2017,30,26.8,34.1,61
10-07-2017,28.9,26.6,33.6,65
11-07-2017,27.2,25.3,30.6,50
12-07-2017,27.7,25.4,29.6,61
13-07-2017,28.4,26.1,31.6,49
14-07-2017,28.8,26.4,32.6,50
15-07-2017,29.9,26.8,33.6,47
16-07-2017,30.6,26.9,,63
17-07-2017,30.4,27.5,33.6,42
18-07-2017,29.5,27.6,34.6,43
19-07-2017,27.7,25.7,29.6,61
20-07-2017,27.9,25.2,28.6,69
21-07-2017,27.7,26.2,,64
